name,category,staff_potential,phone,website,rating,reviews,address,maps_url
The Sweet Space,restaurant,HIGH,7428224400,,4.9,76,"47, K-10, Phase I, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15922300211128414396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Village Cafe,vegetarian_restaurant,HIGH,9990008431,,4.1,14,"F3RQ+QF9, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8407938046647594875&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tipsyy Inn Suites 006,hotel,HIGH,8447028439,,3.4,7,"DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=696296408331568482&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tistabene Bilaspur,shopping_mall,HIGH,7300300100,https://www.tistabene.com/,2.3,3,"Highway King Bilaspur Manesar, F3JC+GXX, Jaipur - Delhi Expy, Sector 18, Bilaspur, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=12068267388342653583&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
TOKUMI HAIR GURGAON,hair_salon,HIGH,8447947612,http://www.tokumi.in/,4.5,28,"India, Haryana, Gurugram, Sector 26A, Golf Course Rd, A-14/6",https://maps.google.com/?cid=9494507944041275514&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
TRANSPORT INDIA PASS,fast_food_restaurant,HIGH,7290000731,,,,"Shaheed Ripon Katyal Marg, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=15555307316125719225&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Trinity Corporate Suites,hotel,HIGH,9811190257,https://trinitycorporatesuites.com/,4.1,545,"Suncity Trade Tower, Old Delhi Gurugram Rd, adjoining Candor Techspace, opposite Udyog Vihar, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3306069510908787084&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tuskany Wellness Spa,spa,HIGH,7982619787,https://tuskanyspanwellness.com/,5,1,"Shop no.4A, Mehrauli-Gurgaon Rd, Sector 28, Sushant Lok Phase I, Metro, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=16040781427620191758&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Uchef Foods,wholesaler,HIGH,9999483171,https://www.uchef.in/,4.9,79,"BTR Complex, Plot No. 586, Ground Floor, Phase V, Dundahera, Shankar Chowk Marg, Gurugram 122016, Dundahera Village, Sector 20, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=1255822015837888365&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
uday prajapati,food_court,HIGH,7065828538,,,,"Shop 3, Nathuram Market, Saraswati Vihar, Maruti Housing Colony, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3279355096311184358&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Udman Square,wedding_venue,HIGH,7827812345,https://www.fnpvenues.com/udman-square/,,,"NH - 8, Golf Dr, behind the leela Hotel, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=2990324064085435409&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Uncover - Laser, Skin & Hair Clinic - Golf Course",doctor,HIGH,9752007200,https://uncover.co.in/?utm_source=Google&utm_medium=GMB,4.7,392,"Third Floor, A-14/9, Golf Course Rd, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5202888519009906969&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
V Life Hub,wellness_center,HIGH,9990012515,,,,"C801, Ambience Lagoon Dr, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6037214964103008547&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
vaango,vegetarian_restaurant,HIGH,9660293729,,4.4,37,"Ambience Mall, NH 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=18088696838326647294&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Vardaan Foods,asian_grocery_store,HIGH,9266159868,https://www.vardaanfoods.co.in/,4.6,10,"Building No. 793, Road DLF Phase-III, U27, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4088415507468090477&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Veggie Delight,restaurant,HIGH,9811030055,,5,2,"Cyber city, 69A, Siris Rd, near Mehrauli-Gurgaon Road, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=3832572480757126914&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Vikash Dosa Point,fast_food_restaurant,HIGH,9958859069,,5,1,"OFFICE, GLOBAL BUSINESS PARK, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17571728540080873100&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Virasat,grocery_store,HIGH,9810024261,,4.9,17,"29/1, Shahtoot Marg, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13326775281013871915&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
VYANJAN 2.0,chinese_restaurant,HIGH,9711110289,https://vynjn20.wixsite.com/vyanjan20,2.9,54,"Shop No. 1, near vatika, Saraswati Vihar, Maruti Housing Colony, market, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9189562411884709256&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Weddingaro,wedding_venue,HIGH,7290006773,http://weddingaro.com/,3,1,"37, Siris Rd, T Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3748332163537240361&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Well Served,restaurant,HIGH,9643325256,http://wellserved.in/,4.6,9,"Kitchen No.27, Plot, 651, Udyog Vihar Phase V Rd, Udyog Vihar 3, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=488429392517653251&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Wilson's Personal Care Unisex Salon,beauty_salon,HIGH,9999793666,,5,1,"Shop No.1, Block 50, Heritage City, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5789315171517581505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
WOW China,chinese_restaurant,HIGH,7044036673,https://restaurantswowchina.wowmomo.com/wow-china-dlf-cyber-park-food-truck-chinese-restaurants-cyber-city-gurugram-334971/Home?utm_source=locator&utm_medium=googleplaces,4.6,11,"No FT/2, 1st Floor, Dlf Cyber Hub, DLF Cyber City, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=793057899166895305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Wowhotelz,hotel,HIGH,7834811100,,,,"Oppt, oakwood Apartment, DLF Phase : 2, 49, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7914208311001999209&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Yadav Restaurant,restaurant,HIGH,8881414222,,,,"U1/39, 40, Balveer Market, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=257841834022415140&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Yog Kshetra,,HIGH,9811110094,https://yogkshetra.exlyapp.com/,5,65,"DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14094927403771322761&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Yum Yum Cha,asian_restaurant,HIGH,9810002993,http://yumyumcha.in/,4.4,17,"Tuli House, 90, Phase IV, DLF Phase 2, Sector 24, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10879940551539383280&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Zanotta,restaurant,HIGH,9717596088,https://www.theleela.com/the-leela-ambience-gurugram-hotel-residences/restaurants/zanotta?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gbp-leela-ambience-hotel-residences-gurugram-zanotta&utm_content=restaurant-website-click,4.3,217,"The Leela Ambience Gurugram Hotel, 8, National Highway, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=3482770990430468600&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Zen Flats 1rk Fully Furnished Independent Balcony flats,real_estate_agency,HIGH,8882448888,,4.5,8,"8, Galli No. 15, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10943634660660502643&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
21Diamonds - Online Jewelry Store,jewelry_store,MED,9717947775,,4.1,20,"521, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16508945460625642587&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
24SEVEN MINI,convenience_store,MED,9289486313,https://www.24-seven.in/,3.9,16,"Ambiance Mall, NH2, opposite NHAI Office Before, Rajokri Village, Rajokri, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=757240271685315839&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
A B PAYMENT,store,MED,9643559896,,5,1,"near GOVT school, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=11211016685733227193&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
A to Z Business Point (Paint Shop),building_materials_store,MED,9312577336,,,,"In front of Sikanderpur Rapid Metro Station, Pillar no. P, 15A, near Wine Shop, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17902041744843945678&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
A.k Sujit General Store,general_store,MED,9990310134,,5,2,"near Number Dar House, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=18169304703913951305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Aakash Service Provider,consultant,MED,7017930985,,,,"Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16598796502446083858&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Aarohi Communication,cell_phone_store,MED,9310807166,https://www.instagram.com/Aarohi.cmm/222104,5,84,"Shop no.117, Old Delhi Rd, near wine shop, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5242236027195310255&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
AccuBooks Outsourcing,consultant,MED,8130948864,http://accubooks.in/,5,1,"K11, Guest House, 2, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=72026712731342622&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ACCURATE CONSULTATIONS,corporate_office,MED,9599224488,,5,1,"10-1st floor, Udyog Vihar, Phase 1- Sec 20, opp. Plot No. 130, Dundahera Village, Sector 20, Dundahea Gurgaon, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=9642040434223662220&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Addi Homecare,physiotherapist,MED,8287320241,,5,7,"shop no. 32, Vakil market, Chakkarpur , near by MG metro station, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=13776125101454555335&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Aerial Telecom Solutions Pvt ltd,corporate_office,MED,8295953108,https://aerialtelecom.in/,4.1,30,"225, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=7319822453597081465&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Aerotiq B2B Travel Platform,travel_agency,MED,9311142166,https://www.aerotiq.com/,5,1,"Suncity Trade Tower, Sector 21, Gurugram, Haryana 122016, Sector 21, Gurugram, Haryana 122061, India",https://maps.google.com/?cid=13567958026836163388&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Agarwal BRS Group,corporate_office,MED,9991113677,,,,"Shop No 1, Huda Market, Sector 22B Rd, Mullahera, Cartarpuri Alias Daulatpur Nas, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=6510807747358386404&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Agilus Diagnostics (formerly SRL) - Reference Lab, Gurugram | Blood Test | Full Body Health Checkup | Pathology Lab",medical_clinic,MED,9111591115,https://agilusdiagnostics.com/,1,1,"2nd Floor, Plot No. 31, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=8860962116675011041&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
AHAMYO- PHYSIOTHERAPY | DIET/NUTRITION | MENTAL WELLNESS,medical_clinic,MED,9560264949,https://www.ahamyo.com/,5,3,"SAHARA GRACE CONDOMINIUM, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9532051148040850517&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ahuja Tyres,tire_shop,MED,9818454721,,4.1,98,"Maruti Gate, Ahuja Tyres, 1, Old Delhi Gurugram Rd, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=13188185396242257067&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
AIHP Cyber Greens 2,real_estate_agency,MED,9821316135,https://www.aihp.in/,4.1,11,"Plot No. 484-485, Phase III, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8764498638921450505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
AIHP Millennium,real_estate_agency,MED,7861004918,https://aihp.in/,4,26,"Plot number 92, 93, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=6083567884305965448&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ajay Pharmacy,pharmacy,MED,9810499559,,5,16,"Shop No.6, Saraswati Vihar, Maruti Housing Colony, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9320352632569426973&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ak Communication,store,MED,9136073162,,5,3,"Aadarsh Colony Holi Chowk, IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=13669246749406101132&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Akash General Store,general_store,MED,8750859255,,,,"Shop No 12, Kapashera - Samalkha Rd, Udyog Vihar III, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12973551825783206597&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Akhand Sweets Gurugram,confectionery,MED,9354343747,https://www.akhand.co.in/,4.3,6,"899, First floor, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16128861646116432269&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Akil Automobile Service,auto_parts_store,MED,8743004333,,,,"375, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14491715231220645091&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Alam Election Shop,general_store,MED,9681815795,,4,1,"Shop No.258, Udyog Vihar Phase 1, Udyog Vihar, Sec21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=587541470476669117&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Alma Soprano Titanium Uncover Clinic,doctor,MED,9752007200,https://uncover.co.in/?utm_source=Google&utm_medium=GMB,5,14,"3rd floor, UNCOVER Laser, Skin & Hair clinic, A-14, 9, Golf Course Rd, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5450581316876848873&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Alpine Aircon,general_contractor,MED,9643842995,,,,"Shiv Ashram Compound, Jawala Mill, Old Delhi Gurugram Rd, Sector 22A, Sector 22, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17512463543267540580&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Aman & Amal Cosmetic,cosmetics_store,MED,7291807749,,5,2,"House No. 216 Shop No. 11, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16038569212682654782&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
AMK Properties,real_estate_agency,MED,9810577988,,5,5,"31, Ground Floor, Siris Rd, T Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3639577119752408770&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Angel One Ltd. - Madhu Anand,finance,MED,8037467973,https://stockbroker.angelone.in/angel-one-ltd-madhu-anand-stock-broker-udyog-vihar-gurugram-374041/Home?utm_source=locator&utm_medium=googleplaces,,,"5th Floor, Plot No 334, near Collegedunia, Phase-4, Phase III, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14639474196263270062&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Anil Kumar Das Tea Shop,tea_store,MED,8810261537,,5,1,"1, Near, Ram Chowk Rd, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8964468723611890349&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Anish Medicine,pharmacy,MED,9166291957,,,,"Shop Number 62, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=10258109751620369956&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ankita Stationery,store,MED,7503942572,,3,1,"Ravinder Marg Dlf Phase 3, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=11707238035330155295&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Anushka Forex Private Limited,service,MED,9999903439,,4.7,52,"Shop No:248, Central Arcade, Mehrauli-Gurgaon Rd, opposite Sahara Mall, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11825213037714573668&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Anvi General Store,general_store,MED,8076842149,,4.4,100,"10, Lane Number V-21, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=8451190963005434354&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Apollo 24|7 Lab Tests Near Me | Sector 25 | Home collection | Gurgaon,medical_clinic,MED,8048851037,https://www.apollo247.com/lab-tests-city/gurgaon,3.1,17,"Shop No: 107, Central Arcade, DLF Phase 2, Sector 25, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=17170884826024377543&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Apollo Pharmacy Maruti Suzuki Gurgaon Sector 18,pharmacy,MED,7942845217,https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy,4.4,20,"Occupational Health Center, Old Palam Gurgaon Road, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=12510531845774433577&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Arman Electrical,service,MED,9953244802,,1,1,"Shop No. 2, Gali No. 5, Vpo, To, Shankar Chowk Rd, near Shri Hanuman Mandir , Dundahera, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8335729996572438666&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Arya B K MBBS,doctor,MED,9810581176,,,,"Sector 37, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=15543710887890393187&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashok General Store,general_store,MED,9821809447,,,,"538, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=14735371612647439843&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashok Masala Shop,general_store,MED,8851221430,,,,"11, DLF City, Sikanderpur, DLF Phase 3, Sector 24, Sikanderpur Ghosi, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=4542719009035911168&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashok Prajapati Tyres,tire_shop,MED,9873015899,,4.8,4,"no. -7, plot no. 14, A, Sub. Major Laxmi Chand Rd, near morris Garages service centre, Phase IV, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=13910631748972048800&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Asif used office furniture - old furniture office chair repairing shop Sikandarpur second hand furniture,furniture_store,MED,9599305200,https://wa.link/iwybt2,4.8,112,"Shop no 113, shree ram furniture market, Sikanderpur, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10150213588103234503&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Astute Advisory,consultant,MED,7838821201,,5,3,"7th floor, GoWork Building, 108, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3847461055720160067&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Atul Bagaria,insurance_agency,MED,9990334949,,,,"116, 1st Floor, Vipul Agora Office, No -116, Mehrauli-Gurgaon Rd, near Sahara Mall, Nathuram Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3564938661840416553&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Auto King Agency,car_repair,MED,9212167409,,2.8,4,"Nambardar Market, A-46 St, opposite P.G, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1843794838653739658&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Avionic Ventures,real_estate_agency,MED,9999030547,,5,21,"Plot no - 378-379, Rao Gajraj Singh Marg, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16781532681596829747&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
