name,type,staff_needs,phone,phone_source,contact,source_note,website,rating,reviews,address,maps_url
Suncity Trade Tower,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://suncityprojectsgurgaon.in/,4.7,15,"Unit No: 419, Suncity Trade Tower, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17110677990440575024&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Singh Mansion,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"F3VV+WWH, U-14 Rd, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9358245469096213640&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Vilas Tower G,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,1,1,"F3PM+P65 MGF THE VILLAS, The Vilas Dr, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=18106219090500413825&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Tower C , Ambience creacions",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"G349+52G, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=9988445192851729474&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Tower R, Ambience Creacions",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"Ambience Creacions, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10527390828389608448&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"U22/19, 1st Floor, Pink Town House",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"Pink Town House Rd, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16380733637998097873&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Udayraj Real Estate,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"Plot No-60, Plot No-60, Opposite Sarol Thana Thana Near Iffco Chowk IN, near IFFCO CHOWK, opp. SAROL, THANA, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=7385478709522294812&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Udyog Vihar / Sector 18 NH-48,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.2,55,"Udyog Vihar Phase IV, Sector 18, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=4681873990326267045&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Udyog vihar phase 4,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.2,48,"225, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16028760073497778988&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Udyog Vihar to Maruti Kunj , Bike Service",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.5,2,"Plot No. 448-451, Rao Gajraj Singh Marg, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16117022121542193356&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
V jhon tower 1,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"270, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=6640764550518579486&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Vedasya | Gurgaon's top real estate agent - Luxury homes, apartments",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://www.vedasya.co.in/,5,5,"Bristol Hotel, Edmonton Mall, Suit No. 119, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10205178662445456038&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"WeWork Atrium Place - Coworking & Office Space in Udyog Vihar, Gurugram",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://wework.co.in/gurgaon/udyog-vihar/atrium-place/?utm_source=google-business-listing&utm_medium=organic&utm_campaign=gbp-listing-click,4.8,25,"WeWork Atrium Place, 6th Floor, Tower 3, Vanijya Nikunj, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122006, India",https://maps.google.com/?cid=16658314464046845925&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Woxa Tower,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.5,6,"698, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=15773602604522508338&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Yadav Yash Apartment,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4,4,"3-46/1, Block A, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17694678307464491105&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Yash tower,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"Yash tower, shree krishna colony, Plot no.10, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6191917165306548128&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
