name,category,primary_type,phone_number,website,address,rating,reviews,maps_url
MBG Corporate Services,corporate_office,consultant,8860190008,http://www.mbgcorp.com/in/,"356, Udyog Vihar II Rd, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",4.1,50,https://maps.google.com/?cid=4100013622441079678&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mohan Clothing Co Pvt ltd,corporate_office,corporate_office,8071811173,http://www.blackberrys.com/,"58, Jaipur - Delhi Expy, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.2,47,https://maps.google.com/?cid=14407360968597867877&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Incuspaze Gurgaon Campus 2,corporate_office,coworking_space,9930662621,https://www.incuspaze.com/gurugram/space-details/incuspaze-campus-2?utm_source=gmb&utm_medium=organic&utm_campaign=incuspaze&utm_content=gurgaon_Campus_2,"Plot No. 13, Phase IV, Maruti Udyog, Sector 18, Gurugram, Haryana 122001, India",4.4,44,https://maps.google.com/?cid=1313220424752790551&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hero MotoCorp Ltd. Zonal Office ( North),corporate_office,corporate_office,9716552627,,"DLF Center Court, Sector 42, Gurugram, Haryana 122009, India",3.1,43,https://maps.google.com/?cid=15692164720619415218&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Supp Nutrition Pvt. Ltd.,corporate_office,corporate_office,9268634567,,"F9/13A, 2nd Floor, Block F, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",4.8,37,https://maps.google.com/?cid=3429359370192168556&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
V2 Retail Limited (Corporate Office),corporate_office,corporate_office,8130907705,https://v2retail.com/,"2nd Floor, 13, Sub. Major Laxmi Chand Rd, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",4.2,30,https://maps.google.com/?cid=6531971942002820235&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Trantor Software Pvt Ltd.,corporate_office,corporate_office,6506467818,http://trantorinc.com/,"Cabin 2, 2nd floor, 91 Springboard, Business Hub Private Limited, 21-B, Sector 18, Gurugram, Sarhol, Haryana 122015, India",4.1,24,https://maps.google.com/?cid=4714344907833581446&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
AIHP Millennium,corporate_office,real_estate_agency,7861004918,https://aihp.in/location/udyog-vihar/millennium,"Plot number 92, 93, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.3,24,https://maps.google.com/?cid=6083567884305965448&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Reckitt Benckiser India Private Limited,corporate_office,corporate_office,6203092379,https://www.reckitt.com/offices/india/,"Dlf Cyber Park, Phase II, Udyog Vihar, City:, Gurugram, Haryana 122016, India",4.7,24,https://maps.google.com/?cid=3088139174125872681&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gojavas Head Office,corporate_office,,8130882921,http://gojavas.com/,"107, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.1,20,https://maps.google.com/?cid=9803422406088964169&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
INTERNATIONAL EQUIPMENT CO.,corporate_office,corporate_office,7303199889,http://iec-indulge.com/,"395 Electronic City, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,15,https://maps.google.com/?cid=2183434367454417253&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Flexi Space - Coworking Space,corporate_office,coworking_space,9711411459,,"786, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",5,14,https://maps.google.com/?cid=8185790558379282154&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Campus ActiveWear,corporate_office,corporate_office,8707269644,,"DLF Cyber Park, Phase II, Udyog Vihar, City:, Gurugram, Haryana 122016, India",3.9,14,https://maps.google.com/?cid=16928853338151893192&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
AuthBridge Corporate,corporate_office,corporate_office,8506804541,http://authbridge.com/,"8th Floor, TOWER-B, Golf View Towers, Golf Course Rd, Sector 42, Gurugram, Haryana 122002, India",4,13,https://maps.google.com/?cid=1534058125109671347&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Volano Entertainment Pvt. Ltd.,corporate_office,corporate_office,9811302278,,"36, Shahtoot Marg, Block D, Sector 26A, Gurugram, Haryana 122002, India",3.6,11,https://maps.google.com/?cid=12475871500200094968&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Suzuki Digital Private Limited,corporate_office,corporate_office,9910904806,https://www.suzuki-digital.com/,"First Floor, Plot No 690-691, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",4.9,11,https://maps.google.com/?cid=9907626266310954367&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SCoRe Corporate Office,corporate_office,educational_institution,9811572673,http://scoreindia.org/,"412-A, MGF Metropolis, Metro Station, Mehrauli-Gurgaon Rd, next to MG Road, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",4.6,10,https://maps.google.com/?cid=1344320389088067014&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SKY2SEA,corporate_office,corporate_office,9599553996,http://sky2seatravels.com/,"5th Floor, Global Foyer Mall, 506, Golf Course Rd, Sector 43, Gurugram, Haryana 122009, India",4.7,7,https://maps.google.com/?cid=12894978670794035131&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Plaksha Office, Gurugram",corporate_office,university,7303580960,https://www.plaksha.edu.in/,"Ground Floor, Nagarro Corporate Office, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",5,6,https://maps.google.com/?cid=5657060204044721501&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
VSKOUT,corporate_office,corporate_office,9810772447,https://www.vskout.com/#!/landing,"Silver Oak Apartment Ln, G Block, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",4.2,5,https://maps.google.com/?cid=5370155867753372548&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SGS Innovation (Branch Office),corporate_office,general_contractor,8826025915,http://www.sgsinnovation.com/,"DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002, India",4.2,5,https://maps.google.com/?cid=13008185067161996096&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nail Spa by Gurpreet,corporate_office,corporate_office,9350461370,http://www.nailspaindia.com/,"B 11/8, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",5,4,https://maps.google.com/?cid=9902891889473155607&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Achievers,corporate_office,general_contractor,9810110168,http://www.achieversindia.net/,"7 A, Jacaranda Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",4,4,https://maps.google.com/?cid=16611169020385796782&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Seitz India Pvt Ltd,corporate_office,corporate_office,9911919858,,"191, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",3.5,4,https://maps.google.com/?cid=3033969528124969714&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BuildUP WorkSpaces,corporate_office,corporate_office,7428390838,,"190, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,4,https://maps.google.com/?cid=8861778173983779266&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Creationist Technovations pvt ltd,corporate_office,building_materials_store,9311494800,,"436, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",2.8,4,https://maps.google.com/?cid=1837771511890151117&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Brawn Globus,corporate_office,corporate_office,8470000200,https://www.brawnglobus.com/,"W12, 3, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",4,4,https://maps.google.com/?cid=15022902924826187042&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
COLDWIRE TECHNOLOGIES PRIVATE LIMITED,corporate_office,service,9650679666,http://www.cwtindia.com/,"F4G2+6V6, H-1 Rd, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",5,3,https://maps.google.com/?cid=2902203506156748000&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tortuga Expedition pvt. Ltd,corporate_office,corporate_office,9149193383,,"Sikandara Building Number 2, Alt F, Mehrauli-Gurgaon Rd, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122009, India",2.3,3,https://maps.google.com/?cid=7867625344611002065&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
New tech polymer,corporate_office,corporate_office,8527770237,,"Unit no 7, rao bharat singh market, Sarhaul, Sector 18, Sarhol, Gurugram, Haryana 122015, India",5,3,https://maps.google.com/?cid=12107814179590750548&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Eleadora Pharma,corporate_office,corporate_office,8130970015,http://eleadorapharma.com/,"A221, 22nd Floor, Regency 1, DLF-4, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",3,2,https://maps.google.com/?cid=6583781892809519499&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
M3M,corporate_office,corporate_office,9350551265,,"A55-14, Street Number 55, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",4,2,https://maps.google.com/?cid=10110958937192935235&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
M.J.Buildvest Pvt. Ltd,corporate_office,corporate_office,9599389671,,"K9/44, Phase I, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",3,2,https://maps.google.com/?cid=18364821546105774489&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Zip Delivery Office,corporate_office,corporate_office,9650900650,,"5, Q-5/5, 23, Road, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=6325139075923575757&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
First Remedy Office,corporate_office,pharmacy,9033302482,https://www.firstremedy.in/,"Tag Tower, First REMEDY Pharmacy & Wellness, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,2,https://maps.google.com/?cid=9814286658026413528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
R Company,corporate_office,corporate_office,7700000627,,"F3RM+MG2, DLF Phase 2, Sector 25, Shahpur, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=7512518926798357357&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Saburi Overseas ESolutions Pvt. Ltd,corporate_office,corporate_office,9899020276,,"IDPL Twp, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",3,2,https://maps.google.com/?cid=13388166010528212754&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Lime Tree Head Office Gurgaon,corporate_office,,9971097003,https://www.limetreehotels.com/,"2nd Floor, A- 587, near Iffco Chowk Metro Station, Sector 28, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",1,1,https://maps.google.com/?cid=6199171677568421636&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mehendirattas Home,corporate_office,corporate_office,9811040115,,"Block B Sector lock B1A/ 2, Block B, Sector 26A, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=10829218671288283740&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sambandh,corporate_office,corporate_office,9818633552,http://sambandhhealth.org/,"104, 11, Silver Oaks Ave, G Block, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",4,1,https://maps.google.com/?cid=10856542932683917907&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PGC,corporate_office,corporate_office,9999502334,http://pgcministries.in/,"G-190, First Floor, Block-G, Bandh Road, Yellow Line Nearest, Metro Station Arjan Garh, is, opp. Maxgain, Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",4,1,https://maps.google.com/?cid=10332073933622899801&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
HisabBooks,corporate_office,corporate_office,9896878425,,"37/24, V Block, Moulsari Avenue Road, DLF Phase 3, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=15831146858300501980&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rajinder Arora Home Office,corporate_office,service,9810018857,http://www.ishtihaar.com/,"V 6/14, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",3,1,https://maps.google.com/?cid=13891106576471869998&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sriram Cables Private Limited,corporate_office,corporate_office,8875028951,https://www.sriramcables.com/,"378-379, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,1,https://maps.google.com/?cid=16542285923336500060&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Social India Craft,corporate_office,corporate_office,8448809111,,"612, 3rd Floor, Udyog Vihar Phase - V, Udyog Vihar 3, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",5,1,https://maps.google.com/?cid=11282383065134675858&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NUFA,corporate_office,corporate_office,9667821110,,"846 Ground Floor, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",1,1,https://maps.google.com/?cid=15440164984753360784&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Himalayan Leaf Pvt Ltd.,corporate_office,corporate_office,8048603265,http://himalayan-leaf.in/,"B-85, 1st Floor, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",3,1,https://maps.google.com/?cid=8438188538124111965&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Solar Fresh,corporate_office,corporate_office,7889145677,http://solarfresh.in/,"419, IDPL Twp, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",5,1,https://maps.google.com/?cid=4762585745832433740&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bombae,corporate_office,,7303488233,http://mybombae.in/,"5th Floor, Gulf Adiba, Plot Number 272, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",1,1,https://maps.google.com/?cid=16718134005953781570&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Edify Learning,corporate_office,corporate_office,9177744117,,"747 b, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=2811789429607113505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Zynah Overseas,corporate_office,corporate_office,8595830598,,"236 D block, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=14298157437975322728&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Truecaller Gurgaon Office,corporate_office,corporate_office,9899260740,http://www.truecaller.com/,"F37G+5V9, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=1619782498039322108&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gurugram Affordable Shops,corporate_office,corporate_office,9810239739,http://gurugramaffordableshops.com/,"F37G+5V9, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=8007251892071661761&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Triaksha Techno Consults,corporate_office,corporate_office,9811211556,http://www.triaksha.in/,"X 171, 2, Regency Park Road, DLF Phase IV, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=11103332156283703612&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Venture X Sec 29,corporate_office,coworking_space,9650507442,https://venturexindia.com/location/venturex-sector-29/,"389-390, Sector 29, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=2327901319954254140&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
DLF,corporate_office,corporate_office,8090909171,https://www.dlf.in/,"8, Km THE SHRI RAM SCHOOL 0, Aravali, Sector 28, DLF Phase IV, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=5755425596295320405&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tinkering - After School Activity Centre,corporate_office,corporate_office,8800911388,,"2828'05. 7705'52., 4'N, Rd Number 9, West Punjabi Bagh, Punjabi Bagh, Delhi, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=618006554623093665&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Narang Realtors,corporate_office,corporate_office,9810005469,,"First Floor, BLOCK-C, C1-2907B, Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=13760949276144267599&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bestech Central Boulevard,corporate_office,corporate_office,9599601283,,"Shop No-25 Ground Floor Adminton Mall Hotel Bristol, A Block, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=10907809486858025333&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Stratxglobal Solutions Private Limited,corporate_office,corporate_office,9971109910,,"703, Pearl Court 3, Essel Towers, Mehrauli-Gurgaon Rd, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=50217747122574554&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ITRUSTE,corporate_office,corporate_office,9836007617,,"H13/1, 13th Floor, H-Block Pilot Court, Essel Towers, Mehrauli-Gurgaon Rd, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=1058009593456554958&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MomDadICare,corporate_office,corporate_office,9213409447,,"100, 11 East, Silver Oaks Ave, G Block, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=13766761883855783709&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hitech Pneumatics,corporate_office,corporate_office,8048601673,,"Shop No. 16, Gangania Complex, Mehrauli-Gurgaon Rd, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11432324488697679109&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Brando Enterprises,corporate_office,corporate_office,9810828696,http://brandoenterprises.com/,"Kh, No. 668, 2, Mehrauli-Gurgaon Rd, Sikanderpur, Ghitorni, New Delhi, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=4729478648270160412&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Professional Comtech,corporate_office,corporate_office,9810070396,http://professionalcomtech.com/,"Metro Station Arjan Garh C-3(concourse, near, Lift No-3, Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=2723119855007408515&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
KAUZEYA,corporate_office,corporate_office,9810480288,,"j block, 4, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=17026873634260227723&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
V5 Engineering Services Pvt. Ltd.,corporate_office,corporate_office,9810340058,,"92, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11088943570790385073&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Marda lifestyle & Essentials Pvt Ltd,corporate_office,corporate_office,7817801896,http://www.arthadam.com/,"10, Poorvi Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=6749617131362146848&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shree Ram Bhakt Hanuman ji Foundation,corporate_office,corporate_office,7737732147,http://srbhjf.ngo/,"2nd floor, Gaurav plazza, Sikanderpur Rd, opp. metro Pillar no 50, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=15546301222669547278&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ayushman Software,corporate_office,corporate_office,9955777299,,"52, S Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=1177990585718904847&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Omega Technologies,corporate_office,corporate_office,9999366135,,"V 21/7 , DLF City, Phase - III, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=15356101377628577084&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Springreen,corporate_office,corporate_office,7604907896,https://springreen.in/,"21-B, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=3589213228988470262&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Cpk Ventures,corporate_office,corporate_office,9897364237,https://cpk.ae/,"76D, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=1289552276179391400&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
