name,category,staff_potential,phone,website,rating,reviews,address,maps_url
Arman Electrical,service,MED,099532 44802,,1,1,"Shop No. 2, Gali No. 5, Vpo, To, Shankar Chowk Rd, near Shri Hanuman Mandir , Dundahera, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8335729996572438666&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Arya B K MBBS,doctor,MED,098105 81176,,,,"Sector 37, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=15543710887890393187&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashok General Store,general_store,MED,098218 09447,,,,"538, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=14735371612647439843&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashok Masala Shop,general_store,MED,088512 21430,,,,"11, DLF City, Sikanderpur, DLF Phase 3, Sector 24, Sikanderpur Ghosi, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=4542719009035911168&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashok Prajapati Tyres,tire_shop,MED,098730 15899,,4.8,4,"no. -7, plot no. 14, A, Sub. Major Laxmi Chand Rd, near morris Garages service centre, Phase IV, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=13910631748972048800&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Asif used office furniture - old furniture office chair repairing shop Sikandarpur second hand furniture,furniture_store,MED,095993 05200,https://wa.link/iwybt2,4.8,112,"Shop no 113, shree ram furniture market, Sikanderpur, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10150213588103234503&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Association for Stimulating Know-how (ASK),association_or_organization,MED,0124 406 0354,http://www.askindia.org/,3.7,26,"3, V-30, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12696301493086333086&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Astute Advisory,consultant,MED,078388 21201,,5,3,"7th floor, GoWork Building, 108, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3847461055720160067&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ATB Yatra,corporate_office,MED,011 4435 7700,http://atbyatra.com/,,,"5th Floor, Gulf Adiba, Plot No 272, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16436667110643956954&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Atrium Place Tower 1,corporate_office,MED,0124 238 0748,https://www.dlf.in/offices/gurugram/atriumplace,,,"Block-B, World Tech Park, 30, Jaipur - Delhi Expy, Silokhera, Block A, Sector 30, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=16597257446253413046&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Atrium Place Tower 2,corporate_office,MED,0124 238 0748,https://www.dlf.in/offices/gurugram/atriumplace,,,"Block-B, World Tech Park, 30, Jaipur - Delhi Expy, Silokhera, Block A, Sector 30, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=5018466777714627614&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Atul Bagaria,insurance_agency,MED,099903 34949,,,,"116, 1st Floor, Vipul Agora Office, No -116, Mehrauli-Gurgaon Rd, near Sahara Mall, Nathuram Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3564938661840416553&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Auto King Agency,car_repair,MED,092121 67409,,2.8,4,"Nambardar Market, A-46 St, opposite P.G, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1843794838653739658&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Avensa,corporate_office,MED,0124 437 8888,,5,1,"4th Floor, Tower A, DLF Building 8, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17608783770950048388&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Avionic Ventures,real_estate_agency,MED,099990 30547,,5,21,"Plot no - 378-379, Rao Gajraj Singh Marg, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16781532681596829747&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Awadesh,tea_store,MED,063983 99394,,5,1,"Shop No 788, Mehrauli-Gurgaon Rd, near MGF Metropolitan Mall, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=14263362200090051850&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Away&Co,tour_agency,MED,087507 79779,https://www.awayandco.com/,4.7,27,"Creative Plaza, 283, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17282489489320704394&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Axiom Landbase Pvt Ltd,real_estate_agency,MED,099993 44441,http://www.axiomlandbase.in/,4.3,148,"Shop No.143 First Floor, Edmonton Mall The Bristol Hotel, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11285572292608360673&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Axiom Plus Services,consultant,MED,087500 00878,https://www.axiomplusservices.in/,5,6,"112, First Floor, Edmonton Mall, The Bristol Hotel, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4879412319093770486&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Axis Bank ATM,atm,MED,1860 500 5555,https://branch.axisbank.com/axis-bank-atm-atm-najafgarh-new-delhi-87876/Home?utm_source=locator&utm_medium=googleplaces,1,2,"Ground Floor, Plot No, 36 & 36A, Gurugram Rd, Sector 28, Roshanpura, Delhi, Gurugram, Delhi 122002, India",https://maps.google.com/?cid=3089755522898825678&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Axis Bank ATM,atm,MED,1860 500 5555,https://branch.axisbank.com/axis-bank-atm-sector-17-gurgaon-banks-sector-17-gurugram-90046/Home,,,"Basement & Ground Floor, Sector 17, Huda Market, Scf 60, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=920767077630524145&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Axis Bank ATM,atm,MED,1860 500 5555,https://branch.axisbank.com/axis-bank-atm-gurugram-E5DEL639300/Home,,,"Ground Floor, Milestone 14/2, Old Delhi Gurugram Rd, Dundahera Village, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12232034041832035060&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Axis Bank Branch,bank,MED,1860 500 5555,https://branch.axisbank.com/axis-bank-gurgaon-haryana-6197/Home,5,1,"Unit No 12, Time Tower, Mehrauli-Gurgaon Rd, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=9069215567751469637&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Axis Mutual Fund - MG Road, Gurugram",finance,MED,081086 22211,https://branches.axismf.com/axis-mutual-fund-mg-road-gurugram-gurugram-investment-services-mg-road-gurugram-395522/Home,,,"Office No 309, 3rd Flr, Vipul Agora Mall, Mehrauli-Gurgaon Rd, Sector 28, Chakkarpur, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=258373372360119576&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Baba Medical Store,pharmacy,MED,099998 49779,,3,1,"near Mother Dairy Booth, Sarhaul, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=13441593164082495137&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bamboo Chick Blind Gurgaon,store,MED,098718 01263,https://sites.google.com/view/devblindshop/home,5,19,"Metro Pillar No 80 81, JMD Arcade, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122004, India",https://maps.google.com/?cid=11634020674672909769&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bandhan Bank,bank,MED,1800 258 8181,https://www.bandhanbank.com/,4,9,"G36X+HX9, Rajokri Village, Mayur Vihar Phase 1, New Delhi, Delhi 110038, India",https://maps.google.com/?cid=7354782283300825117&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Batra Properties,real_estate_agency,MED,098717 74175,,4.5,36,"19, Bougainvilla Marg, near BRISTOL HOTEL, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=98830748639888311&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Be Office Automation Product P Ltd (Printer on Rent in Gurgaon),,MED,098715 37829,,4.5,14,"A-13, Plot no, 3, Near SVAM Power Plant, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10276349072992951804&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BeastLife,corporate_office,MED,095993 39358,http://beastlife.in/,2.8,82,"5th Floor, Plot No.- 112, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=11344314063414672388&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Beriwal Hospital and jacha bacha centre,doctor,MED,070159 13998,,,,"Gawal pahari near Ramkishan sarpanch G-26,Near mcd toll Gurugram Delhi, Rajokri Village, Rajokri, Gawal pahari, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=4266812802705854389&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Best Dermatologist in Gurgaon | Laser Hair Removal | Hair-Skin Clinic | Uncover Clinic,doctor,MED,097520 07200,https://uncover.co.in/?utm_source=Google&utm_medium=GMB,5,14,"A14/9, Golf Course Rd, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14884577097382948488&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Best Packers And Movers,manufacturer,MED,092050 94005,https://bestpackersgurugram.in/,4.9,105,"16, Galli No. 15, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9445433964274262402&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Beyond Just Work - Coworking Space Udyog Vihar | Shared Office | Private Cabin | Dedicated Seats & Desk, At Udyog Vihar",coworking_space,MED,089208 82191,https://beyondjustwork.com/explore/bjw-pallette-center,4.1,312,"Plot 378-379, Udyog Vihar Phase 4 Rd, near nokia building, Electronic City, Phase IV, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=4092968616455480545&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bhai Bhai Garments,clothing_store,MED,091020 49218,,5,1,"Shop No 2, near by Pari Medical, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=2644221345336744725&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BHARAT COMMUNICATION,atm,MED,084478 64450,,,,"MAIN MARKET, near SUBJI MANDI, Udyog Vihar, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=2938730669096546310&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bharat Enterprises,furniture_store,MED,098719 40311,,4.2,11,"Shop no 5,Shri Ram Furniture Market, Mehrauli-Gurgaon Rd, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=16204916467550021292&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bhola Paint & Hardware Store,hardware_store,MED,092111 11561,https://www.ozone.in/?utm_source=Googlemaps&utm_medium=GMB,5,3,"Shop No 1, Sector 22, Old Delhi Rd, opposite Potas Research Centre, Sector 22A, Sector 14, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4672113473429773104&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BHOLANATH DAS BLINKIT STORE,child_care_agency,MED,070489 85420,,,,"Shop No -32, Nambardar Road, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11703905273057485887&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BIBA,womens_clothing_store,MED,088829 00561,https://www.biba.in/,3.8,10,"Shop No. 44/45, lower ground floor JMK Tower, NH-8, Rajokri Flyover, D Block, Kapashera, New Delhi, Delhi 110097, India",https://maps.google.com/?cid=8759250424917543505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bikash General Store,general_store,MED,070531 74532,,2,1,"1, Near, Hanuman Mandir Rd, Udyog Vihar Phase 1, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=11098385898956941352&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bilakis Tea Stall,tea_store,MED,075839 85379,,4,2,"41, Mehrauli-Gurgaon Rd, Sector 28, Maruti Housing Colony, Sector 14, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=5878207736136683078&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bipin Bihari Pal Rider,child_care_agency,MED,080929 60316,,5,3,"Shop No 23, Sikanderpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3495208706030581188&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Blessings Playschool and Daycare Centre,preschool,MED,098107 86321,https://m.facebook.com/pages/category/Community/Blessings-Playschool-Daycare-Centre-389657027880896/,4.5,33,"1280 Ground Floor Maruti Vihar Maruti housing colony, behind Sahara Mall, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13240338049614137351&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BLINGG,jewelry_store,MED,098100 77712,https://www.blingg.com/,5,7,"29, M-2, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15209204597708833936&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bluerock eServices Pvt Ltd,furniture_store,MED,0124 424 6156,http://www.fabfurnish.com/,4.3,6,"G36R+CG7, Sector 22A, Sector 22, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4633898238988278158&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"BlueStone Jewellery Ambience Mall, Gurugram Men And Kids",jewelry_store,MED,089766 93901,https://www.bluestone.com/,4.9,115,"F 141, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=12326339577914117260&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bluorng,clothing_store,MED,092668 66296,https://bluorng.com/,5,1746,"F-149, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=13826573618021880508&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bmc Brass Private Limited,building_materials_store,MED,0124 234 0232,,5,2,"26, Phase-i, 17-18, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5094541105272708856&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bombae,,MED,073034 88233,http://mybombae.in/,,,"5th Floor, Gulf Adiba, Plot Number 272, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16718134005953781570&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BR GENERAL STORE,general_store,MED,098719 39033,,5,1,"Shop No.01, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=7459851821413429012&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Brain Discovery: Pre-School & Day Care,child_care_agency,MED,099900 30811,,5,1,"F4G3+X75, H-11 Rd, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13935457647112014663&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Brawn Globus,corporate_office,MED,084700 00200,https://www.brawnglobus.com/,4,4,"W12, 3, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15022902924826187042&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Brightbots Pvt.Ltd.,corporate_office,MED,096259 25876,https://brightbots.in/,3.8,4,"Plot 31, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=3014805957319763378&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Brown Earth Technologies Pvt. Ltd.,corporate_office,MED,079 5129 7226,https://www.brownearthtech.co.uk/,5,2,"108, GoWork Building, 6th Floor, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17287123666937480587&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BuildUP WorkSpaces,corporate_office,MED,074283 90838,,5,4,"190, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=8861778173983779266&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"CA in Gurugram | CA Manish Mishra | B M C & Associates, Chartered Accountants",consultant,MED,099108 49998,https://bmcassociates.in/,5,8,"4th Floor, Blue 1 Square, 246, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=1036602119659141411&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
CA Vibhu batra,consultant,MED,096509 47778,,4.7,15,"K-9/29, Phase I, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6587071122557378300&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Cai Store, FLXY DLF Cyberhub",clothing_store,MED,084460 51276,http://flxy.in/,,,"FLXY store, Cyber City, 10, DLF Tower 8th Rd, near modern bazaar, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15079599974062173712&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Calico Designs,womens_clothing_store,MED,098717 68006,http://calicodesigns.in/,4.2,5,"Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16286803387635589087&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
CANARA BANK ATM,atm,MED,1800 1030,,1.3,4,"IFFCO CHOWK, OFF DELHI JAIPUR EXPRESS HIGHWAY SECTOR 18, PLOT NO 80, GURGAON, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14515532278752636345&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Cantabil,store,MED,0124 406 1826,https://stores.cantabilinternational.com/cantabil-cantabil-retail-india-limited-clothing-accessories-store-mg-road-gurugram-63835/Home,4.7,199,"1st Flr, MGF Metropolitan Mall, No FF 21, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 25, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=17412638460279514233&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Canvas: from the house of Tulsi,clothing_store,MED,0124 459 4994,https://shopcanvas.in/,5,3,"415A, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=5667812078768269376&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Capital Business Systems Pvt. Ltd.(Head Office),,MED,0124 461 7700,https://cbslgroup.in/,4.5,2,"288 A, Phase IV, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=7756279451425896108&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Car Helpline In Gurgaon,car_repair,MED,093543 37301,,,,"Shop No 32, Bougainvilla Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8729224421654706814&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Car Proton,car_repair,MED,081303 03262,https://carproton.com/,4.7,13,"25, A-46 Rd, Nambardar Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3594976224410748580&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Castrol Bike Point - M/S Hoque Auto,car_repair,MED,096355 14210,https://www.castrol.com/en_in/india/home.html?utm_source=locator&utm_medium=googleplaces,,,"Bhutni, Khosbar Tola, Uttar Chandipur, Ground Floor, near SBI Bank, Rajokri Village, Rajokri, Malda, New Delhi, West Bengal 110038, India",https://maps.google.com/?cid=15205286832728295909&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Castrol Service -BS Motor Workshop,car_repair,MED,099883 40491,https://www.castrol.com/en_in/india/home.html?utm_source=locator&utm_medium=googleplaces,,,"Ground Floor, Servani Court, Neal Rehman Filling Station, Raekot Road, Taliyan Wala Adda, Rajokri Village, Rajokri, Malerkotla, New Delhi, Delhi 110038, India",https://maps.google.com/?cid=2863103786296655217&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
CBR Properties | Buy | Sell | Rent flat villa Rooms Shops,consultant,MED,099582 86606,,5,7,"Akashneem Marg, DLF Phase 2, Sector 25, haryana, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14185519444019999148&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
CBSL GROUP,corporate_office,MED,011 4759 7700,https://www.cbslgroup.in/,4.1,38,"288A, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16494503293060792436&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Celio Ambience Mall Gurugram,clothing_store,MED,0124 402 9078,https://www.celio.in/,4,5,"Shop no 119, 1st floor, Ambience Mall, National Highway - 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=4465613251507350415&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Center For Advanced Homeopathy(A Planett Wellness) Gurugram,physiotherapist,MED,092127 74419,,4.1,35,"22 BVM, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16442231277643462655&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Central Bank of India,atm,MED,1800 22 1911,,2.2,13,"137, Shankar Chowk Rd, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=18085540004991645570&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
